Position,Vin,Ifbk,Speed,DBG_0,DBG_1,DBG_2,DBG_3,DBG_4,DBG_5
405225,-7796,-18,-70,0.5,10,0,0,0,0
404811,-7796,-23,-68,0.5,10,0,0,0,0
404406,-7796,-23,-72,0.5,10,0,0,0,0
404001,-7796,-24,-69,0.5,10,0,0,0,0
403596,-7796,-29,-71,0.5,10,0,0,0,0
403344,8647,397,-23,0.5,10,0,0,0,0
403434,8647,180,40,0.5,10,0,0,0,0
403740,8647,71,62,0.5,10,0,0,0,0
404091,8647,51,69,0.5,10,0,0,0,0
404433,8647,23,73,0.5,10,0,0,0,0
404757,8647,23,75,0.5,10,0,0,0,0
405198,8647,15,76,0.5,10,0,0,0,0
405603,8647,14,76,0.5,10,0,0,0,0
406053,8647,7,77,0.5,10,0,0,0,0
406503,8647,19,77,0.5,10,0,0,0,0
406944,8647,15,78,0.5,10,0,0,0,0
407394,8647,13,78,0.5,10,0,0,0,0
407844,8647,9,78,0.5,10,0,0,0,0
408294,8647,11,79,0.5,10,0,0,0,0
408744,8647,11,77,0.5,10,0,0,0,0
409194,8647,6,78,0.5,10,0,0,0,0
409644,8647,10,76,0.5,10,0,0,0,0
410085,8647,16,78,0.5,10,0,0,0,0
410535,8647,13,78,0.5,10,0,0,0,0
410985,8647,9,77,0.5,10,0,0,0,0
411435,8647,9,78,0.5,10,0,0,0,0
411876,8647,9,78,0.5,10,0,0,0,0
412326,8647,18,77,0.5,10,0,0,0,0
412776,8647,10,79,0.5,10,0,0,0,0
413226,8647,15,77,0.5,10,0,0,0,0
413667,8647,21,78,0.5,10,0,0,0,0
414117,8647,18,79,0.5,10,0,0,0,0
414567,8647,8,79,0.5,10,0,0,0,0
415017,8647,6,78,0.5,10,0,0,0,0
415467,8647,13,78,0.5,10,0,0,0,0
415917,8647,13,79,0.5,10,0,0,0,0
416367,8647,6,78,0.5,10,0,0,0,0
416817,8647,18,77,0.5,10,0,0,0,0
417267,8647,22,79,0.5,10,0,0,0,0
417717,8647,17,78,0.5,10,0,0,0,0
418167,8647,8,79,0.5,10,0,0,0,0
418617,8647,12,77,0.5,10,0,0,0,0
419067,8647,8,78,0.5,10,0,0,0,0
419517,8647,14,80,0.5,10,0,0,0,0
419967,8647,3,79,0.5,10,0,0,0,0
420417,8647,15,79,0.5,10,0,0,0,0
420867,8647,22,76,0.5,10,0,0,0,0
421308,8647,11,78,0.5,10,0,0,0,0
421758,8647,9,78,0.5,10,0,0,0,0
422208,8647,8,76,0.5,10,0,0,0,0
422658,8647,9,77,0.5,10,0,0,0,0
423108,8647,14,76,0.5,10,0,0,0,0
423558,8647,12,77,0.5,10,0,0,0,0
424008,8647,16,77,0.5,10,0,0,0,0
424449,8647,20,78,0.5,10,0,0,0,0
424899,8647,12,78,0.5,10,0,0,0,0
425349,8647,8,78,0.5,10,0,0,0,0
425799,8647,11,77,0.5,10,0,0,0,0
426240,8647,12,77,0.5,10,0,0,0,0
426690,8647,16,77,0.5,10,0,0,0,0
427140,8647,9,79,0.5,10,0,0,0,0
427590,8647,19,78,0.5,10,0,0,0,0
428040,8647,19,76,0.5,10,0,0,0,0
428481,8647,17,78,0.5,10,0,0,0,0
428931,8647,12,81,0.5,10,0,0,0,0
429381,8647,10,78,0.5,10,0,0,0,0
429831,8647,6,77,0.5,10,0,0,0,0
430281,8647,9,77,0.5,10,0,0,0,0
430731,8647,11,78,0.5,10,0,0,0,0
431181,8647,14,77,0.5,10,0,0,0,0
431622,8647,24,77,0.5,10,0,0,0,0
432072,8647,11,79,0.5,10,0,0,0,0
432522,8647,12,77,0.5,10,0,0,0,0
432972,8647,11,79,0.5,10,0,0,0,0
433422,8647,18,76,0.5,10,0,0,0,0
433863,8647,9,78,0.5,10,0,0,0,0
434313,8647,11,78,0.5,10,0,0,0,0
434763,8647,20,79,0.5,10,0,0,0,0
435204,8647,17,76,0.5,10,0,0,0,0
435654,8647,11,79,0.5,10,0,0,0,0
436104,8647,13,76,0.5,10,0,0,0,0
436554,8647,5,78,0.5,10,0,0,0,0
437004,8647,12,76,0.5,10,0,0,0,0
437445,8647,10,79,0.5,10,0,0,0,0
437895,8647,14,78,0.5,10,0,0,0,0
438345,8647,17,78,0.5,10,0,0,0,0
438795,8647,20,78,0.5,10,0,0,0,0
439236,8647,8,76,0.5,10,0,0,0,0
439686,8647,11,78,0.5,10,0,0,0,0
440136,8647,11,77,0.5,10,0,0,0,0
440586,8647,15,78,0.5,10,0,0,0,0
441027,8647,6,77,0.5,10,0,0,0,0
441477,8647,12,78,0.5,10,0,0,0,0
441927,8647,17,77,0.5,10,0,0,0,0
442377,8647,16,76,0.5,10,0,0,0,0
442818,8647,7,77,0.5,10,0,0,0,0
443268,8647,9,78,0.5,10,0,0,0,0
443718,8647,14,77,0.5,10,0,0,0,0
444159,8647,12,78,0.5,10,0,0,0,0
444609,8647,17,78,0.5,10,0,0,0,0
445059,8647,14,80,0.5,10,0,0,0,0
445509,8647,16,77,0.5,10,0,0,0,0
445950,8647,9,78,0.5,10,0,0,0,0
446391,8647,8,78,0.5,10,0,0,0,0
446841,8647,14,79,0.5,10,0,0,0,0
447336,11959,103,94,0.5,10,0,0,0,0
447921,11959,52,106,0.5,10,0,0,0,0
448551,11959,36,113,0.5,10,0,0,0,0
449172,11959,25,114,0.5,10,0,0,0,0
449838,11959,24,115,0.5,10,0,0,0,0
450504,11959,16,116,0.5,10,0,0,0,0
451179,11959,15,117,0.5,10,0,0,0,0
451845,11959,13,117,0.5,10,0,0,0,0
452520,11959,12,116,0.5,10,0,0,0,0
453195,11959,7,117,0.5,10,0,0,0,0
453861,11959,7,118,0.5,10,0,0,0,0
454536,11959,7,117,0.5,10,0,0,0,0
455202,11959,27,116,0.5,10,0,0,0,0
455877,11959,1,118,0.5,10,0,0,0,0
456543,11959,25,115,0.5,10,0,0,0,0
457218,11959,7,116,0.5,10,0,0,0,0
457884,11959,9,117,0.5,10,0,0,0,0
458559,11959,15,113,0.5,10,0,0,0,0
459225,11959,7,117,0.5,10,0,0,0,0
459891,11959,16,116,0.5,10,0,0,0,0
460566,11959,6,114,0.5,10,0,0,0,0
461232,11959,12,115,0.5,10,0,0,0,0
461907,11959,6,116,0.5,10,0,0,0,0
462573,11959,9,116,0.5,10,0,0,0,0
463239,11959,13,116,0.5,10,0,0,0,0
463914,11959,6,116,0.5,10,0,0,0,0
464580,11959,18,116,0.5,10,0,0,0,0
465246,11959,9,116,0.5,10,0,0,0,0
465921,11959,12,117,0.5,10,0,0,0,0
466587,11959,10,116,0.5,10,0,0,0,0
467262,11959,15,116,0.5,10,0,0,0,0
467928,11959,13,116,0.5,10,0,0,0,0
468603,11959,10,115,0.5,10,0,0,0,0
469269,11959,9,117,0.5,10,0,0,0,0
469935,11959,10,117,0.5,10,0,0,0,0
470610,11959,1,115,0.5,10,0,0,0,0
471276,11959,9,115,0.5,10,0,0,0,0
471942,11959,22,117,0.5,10,0,0,0,0
472617,11959,3,116,0.5,10,0,0,0,0
473283,11959,13,115,0.5,10,0,0,0,0
473958,11959,16,114,0.5,10,0,0,0,0
474624,11959,16,116,0.5,10,0,0,0,0
475290,11959,15,117,0.5,10,0,0,0,0
475965,11959,9,115,0.5,10,0,0,0,0
476631,11959,15,117,0.5,10,0,0,0,0
477297,11959,3,116,0.5,10,0,0,0,0
477972,11959,9,116,0.5,10,0,0,0,0
478638,11959,18,115,0.5,10,0,0,0,0
479304,11959,3,116,0.5,10,0,0,0,0
479979,11959,9,115,0.5,10,0,0,0,0
480645,11959,18,118,0.5,10,0,0,0,0
481320,11959,13,116,0.5,10,0,0,0,0
481986,11959,9,114,0.5,10,0,0,0,0
482652,11959,4,118,0.5,10,0,0,0,0
483318,11959,9,115,0.5,10,0,0,0,0
483993,11959,22,115,0.5,10,0,0,0,0
484659,11959,15,117,0.5,10,0,0,0,0
485325,11959,18,116,0.5,10,0,0,0,0
485991,11959,-1,114,0.5,10,0,0,0,0
486666,11959,12,115,0.5,10,0,0,0,0
487332,11959,10,115,0.5,10,0,0,0,0
487998,11959,18,116,0.5,10,0,0,0,0
488673,11959,18,117,0.5,10,0,0,0,0
489339,11959,-3,117,0.5,10,0,0,0,0
490005,11959,16,115,0.5,10,0,0,0,0
490671,11959,6,116,0.5,10,0,0,0,0
491346,11959,13,116,0.5,10,0,0,0,0
492012,11959,15,116,0.5,10,0,0,0,0
492678,11959,12,117,0.5,10,0,0,0,0
493344,11959,4,114,0.5,10,0,0,0,0
494019,11959,10,117,0.5,10,0,0,0,0
494685,11959,10,116,0.5,10,0,0,0,0
495360,11959,9,115,0.5,10,0,0,0,0
496026,11959,7,117,0.5,10,0,0,0,0
496692,11959,13,117,0.5,10,0,0,0,0
497358,11959,10,117,0.5,10,0,0,0,0
498033,11959,19,116,0.5,10,0,0,0,0
498699,11959,18,117,0.5,10,0,0,0,0
499365,11959,10,116,0.5,10,0,0,0,0
500040,11959,12,116,0.5,10,0,0,0,0
500706,11959,12,118,0.5,10,0,0,0,0
501372,11959,6,117,0.5,10,0,0,0,0
502038,11959,22,115,0.5,10,0,0,0,0
502713,11959,7,117,0.5,10,0,0,0,0
503379,11959,12,115,0.5,10,0,0,0,0
504045,11959,9,117,0.5,10,0,0,0,0
504720,11959,21,117,0.5,10,0,0,0,0
505386,11959,15,116,0.5,10,0,0,0,0
506061,11959,1,118,0.5,10,0,0,0,0
506727,11959,9,116,0.5,10,0,0,0,0
507402,11959,16,116,0.5,10,0,0,0,0
508068,11959,18,116,0.5,10,0,0,0,0
508743,11959,15,115,0.5,10,0,0,0,0
509409,11959,9,117,0.5,10,0,0,0,0
510084,11959,9,116,0.5,10,0,0,0,0
510750,11959,6,117,0.5,10,0,0,0,0
511416,11959,9,117,0.5,10,0,0,0,0
512091,11959,21,116,0.5,10,0,0,0,0
512766,11959,16,116,0.5,10,0,0,0,0
513432,11959,10,115,0.5,10,0,0,0,0
514035,6004,-98,92,0.5,10,0,0,0,0
514440,6004,-40,78,0.5,10,0,0,0,0
514863,6004,-15,73,0.5,10,0,0,0,0
515250,6004,-11,65,0.5,10,0,0,0,0
515619,6004,-6,61,0.5,10,0,0,0,0
515961,6004,-5,58,0.5,10,0,0,0,0
516285,6004,-3,56,0.5,10,0,0,0,0
516600,6004,2,54,0.5,10,0,0,0,0
516906,6004,8,52,0.5,10,0,0,0,0
517212,6004,12,52,0.5,10,0,0,0,0
517509,6004,6,47,0.5,10,0,0,0,0
517797,6004,11,52,0.5,10,0,0,0,0
518085,6004,8,50,0.5,10,0,0,0,0
518373,6004,11,51,0.5,10,0,0,0,0
518670,6004,12,51,0.5,10,0,0,0,0
518967,6004,15,51,0.5,10,0,0,0,0
519255,6004,12,52,0.5,10,0,0,0,0
519543,6004,12,53,0.5,10,0,0,0,0
519831,6004,14,50,0.5,10,0,0,0,0
520128,6004,8,52,0.5,10,0,0,0,0
520425,6004,3,49,0.5,10,0,0,0,0
520713,6004,11,52,0.5,10,0,0,0,0
